Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power,Power wear,Temperature difference,Temperature power,Machine failure,Type_L,Type_M
296.7,307.6,1516.0,37.4,146.0,56698.4,8277966.4,10.900000000000034,0.00019224528381753337,0,True,False
296.7,307.6,1474.0,41.7,148.0,61465.8,9096938.4,10.900000000000034,0.00017733438757813343,0,True,False
296.7,307.6,1547.0,34.7,150.0,53680.9,8052135.0,10.900000000000034,0.00020305173721006976,0,False,True
296.6,307.5,1482.0,39.9,153.0,59131.799999999996,9047165.399999999,10.899999999999977,0.00018433397934782938,0,False,True
296.6,307.4,1436.0,42.8,156.0,61460.799999999996,9587884.799999999,10.799999999999955,0.00017572176086220738,0,True,False
296.6,307.3,1474.0,40.0,158.0,58960.0,9315680.0,10.699999999999989,0.00018147896879240144,0,True,False
296.5,307.2,1481.0,38.2,160.0,56574.200000000004,9051872.0,10.699999999999989,0.00018913214857655943,0,True,False
296.5,307.3,1501.0,42.1,162.0,63192.1,10237120.2,10.800000000000011,0.0001709074393792897,0,True,False
296.5,307.3,1566.0,37.2,164.0,58255.200000000004,9553852.8,10.800000000000011,0.0001853911753800521,0,True,False
296.5,307.3,1579.0,34.5,166.0,54475.5,9042933.0,10.800000000000011,0.00019825426108984793,0,True,False
296.6,307.4,1631.0,35.0,168.0,57085.0,9590280.0,10.799999999999955,0.00018919155645090574,0,True,False
296.6,307.4,1544.0,42.3,170.0,65311.2,11102904.0,10.799999999999955,0.0001653621430933738,0,False,True
296.6,307.4,1521.0,38.6,173.0,58710.6,10156933.799999999,10.799999999999955,0.00018395315326363477,0,True,False
296.6,307.4,1616.0,28.0,175.0,45248.0,7918400.0,10.799999999999955,0.0002386845827439877,0,True,False
296.6,307.4,1333.0,50.2,177.0,66916.6,11844238.200000001,10.799999999999955,0.00016139493040590754,0,False,False
296.7,307.4,1533.0,32.5,182.0,49822.5,9067695.0,10.699999999999989,0.00021476240654322824,0,False,True
296.6,307.4,1368.0,45.1,185.0,61696.8,11413908.0,10.799999999999955,0.00017504959738592527,0,True,False
296.6,307.4,1465.0,47.8,187.0,70027.0,13095049.0,10.799999999999955,0.0001542262270267176,0,True,False
296.6,307.4,1406.0,41.5,189.0,58349.0,11027961.0,10.799999999999955,0.0001850931464121057,0,False,False
296.5,307.4,1565.0,43.5,194.0,68077.5,13207035.0,10.899999999999977,0.0001601116374719985,0,False,True
296.6,307.5,1582.0,37.9,197.0,59957.799999999996,11811686.6,10.899999999999977,0.00018179452881860204,0,True,False
296.6,307.5,1439.0,45.5,199.0,65474.5,13029425.5,10.899999999999977,0.00016647702540683744,0,True,False
296.6,307.5,1566.0,35.0,201.0,54810.0,11016810.0,10.899999999999977,0.00019886881955847433,0,False,True
296.6,307.5,1485.0,42.7,204.0,63409.50000000001,12935538.000000002,10.899999999999977,0.0001718985325542699,0,True,False
296.5,307.5,1566.0,35.1,206.0,54966.600000000006,11323119.600000001,11.0,0.00020012152834630482,0,True,False
296.3,307.3,1439.0,41.5,208.0,59718.5,12421448.0,11.0,0.00018419752672957292,0,True,False
296.4,307.4,1416.0,50.0,210.0,70800.0,14868000.0,11.0,0.0001553672316384181,0,False,True
296.4,307.4,2833.0,5.6,213.0,15864.8,3379202.4,11.0,0.0006933588825576119,3,True,False
296.3,307.4,1465.0,47.1,215.0,69001.5,14835322.5,11.099999999999966,0.00016086606812895323,0,True,False
296.4,307.4,1586.0,35.5,0.0,56303.0,0.0,11.0,0.00019537147221284834,0,False,False
296.3,307.3,1567.0,31.4,5.0,49203.799999999996,246018.99999999997,11.0,0.00022355996894548796,0,True,False
296.2,307.2,1389.0,48.6,7.0,67505.40000000001,472537.80000000005,11.0,0.00016294992696880544,0,False,True
296.3,307.3,1368.0,49.5,10.0,67716.0,677160.0,11.0,0.00016244314489928524,0,False,True
296.3,307.3,1444.0,49.0,13.0,70756.0,919828.0,11.0,0.00015546384758889704,0,True,False
296.3,307.3,1498.0,41.6,15.0,62316.8,934752.0,11.0,0.00017651740782581905,0,False,True
296.1,307.2,1615.0,30.8,18.0,49742.0,895356.0,11.099999999999966,0.00022315146154155375,0,True,False
296.1,307.1,1898.0,22.7,20.0,43084.6,861692.0,11.0,0.00025531164267510897,0,True,False
296.1,307.1,1350.0,53.3,22.0,71955.0,1583010.0,11.0,0.0001528733236050309,0,False,True
296.2,307.0,1516.0,37.6,25.0,57001.6,1425040.0,10.800000000000011,0.00018946836580025845,0,False,True
296.2,307.0,1542.0,40.6,28.0,62605.200000000004,1752945.6,10.800000000000011,0.00017250963178777498,0,False,False
296.1,306.9,1541.0,32.6,33.0,50236.600000000006,1657807.8000000003,10.799999999999955,0.00021498270185482205,0,False,False
296.1,306.9,1951.0,23.3,38.0,45458.3,1727415.4000000001,10.799999999999955,0.00023758037586095286,0,False,True
296.1,306.8,1645.0,31.0,41.0,50995.0,2090795.0,10.699999999999989,0.00020982449259731323,0,False,False
296.0,306.7,1416.0,44.2,46.0,62587.200000000004,2879011.2,10.699999999999989,0.00017096147455070666,0,True,False
296.0,306.7,2044.0,22.3,48.0,45581.200000000004,2187897.6,10.699999999999989,0.00023474590401305773,0,False,True
295.9,306.6,1414.0,50.2,51.0,70982.8,3620122.8000000003,10.700000000000045,0.00015074074282784062,0,True,False
295.9,306.6,1678.0,26.7,53.0,44802.6,2374537.8,10.700000000000045,0.00023882542531013928,0,True,False
295.9,306.5,1594.0,33.2,55.0,52920.8,2910644.0,10.600000000000023,0.00020029931520309637,0,False,False
295.8,306.5,1514.0,37.7,60.0,57077.8,3424668.0,10.699999999999989,0.00018746342711176654,0,False,True
295.8,306.5,1358.0,49.2,63.0,66813.6,4209256.800000001,10.699999999999989,0.0001601470359328039,0,True,False
295.8,306.4,1325.0,56.2,65.0,74465.0,4840225.0,10.599999999999966,0.0001423487544483981,0,True,False
295.8,306.4,1339.0,53.2,67.0,71234.8,4772731.600000001,10.599999999999966,0.0001488036746084774,0,True,False
295.8,306.4,1335.0,51.7,69.0,69019.5,4762345.5,10.599999999999966,0.00015357978542295968,0,False,True
295.9,306.4,1892.0,21.7,72.0,41056.4,2956060.8000000003,10.5,0.0002557457546204733,0,True,False
295.9,306.4,1575.0,28.5,74.0,44887.5,3321675.0,10.5,0.00023391812865497077,0,True,False
295.8,306.3,1444.0,45.5,76.0,65702.0,4993352.0,10.5,0.00015981248668229278,0,False,True
295.7,306.3,1915.0,22.4,79.0,42896.0,3388784.0,10.600000000000023,0.000247109287579262,0,True,False
295.6,306.2,1584.0,33.6,81.0,53222.4,4311014.4,10.599999999999966,0.00019916426166426102,0,False,True
295.7,306.3,1685.0,34.9,84.0,58806.5,4939746.0,10.600000000000023,0.0001802521830069809,0,False,True
295.8,306.3,1337.0,54.6,87.0,73000.2,6351017.399999999,10.5,0.0001438352223692538,0,True,False
295.8,306.3,1235.0,76.2,89.0,94107.0,8375523.0,10.5,0.00011157512193566897,3,False,True
295.7,306.2,1464.0,46.2,92.0,67636.8,6222585.600000001,10.5,0.00015524093392945852,0,True,False
295.7,306.2,1739.0,25.9,94.0,45040.1,4233769.399999999,10.5,0.00023312559252754769,0,False,True
295.7,306.3,1490.0,34.3,97.0,51106.99999999999,4957378.999999999,10.600000000000023,0.0002074079871641854,0,True,False
295.8,306.4,1356.0,48.0,99.0,65088.0,6443712.0,10.599999999999966,0.00016285644051130724,0,True,False
295.7,306.2,1397.0,52.0,101.0,72644.0,7337044.0,10.5,0.00014454049887120752,0,True,False
295.7,306.2,1458.0,40.6,103.0,59194.8,6097064.4,10.5,0.00017738044557967929,0,True,False
295.7,306.2,2161.0,16.5,105.0,35656.5,3743932.5,10.5,0.0002944764629169997,0,False,False
295.6,306.1,1651.0,28.1,110.0,46393.100000000006,5103241.000000001,10.5,0.00022632675979833205,0,False,True
295.6,306.1,1389.0,46.2,113.0,64171.8,7251413.4,10.5,0.00016362327377446168,0,True,False
295.6,306.0,1370.0,52.4,115.0,71788.0,8255620.0,10.399999999999977,0.00014487100908229755,0,True,False
295.7,306.1,1408.0,47.9,117.0,67443.2,7890854.399999999,10.400000000000034,0.00015420383374454408,0,True,False
295.7,306.1,1343.0,54.4,119.0,73059.2,8694044.799999999,10.400000000000034,0.00014235031317068946,0,True,False
295.7,306.2,1423.0,42.5,121.0,60477.5,7317777.5,10.5,0.00017361828779298086,0,False,True
295.6,306.2,1426.0,48.6,124.0,69303.6,8593646.4,10.599999999999966,0.00015295020749282815,0,True,False
295.6,306.2,1435.0,51.6,126.0,74046.0,9329796.0,10.599999999999966,0.00014315425546281994,0,False,True
295.5,306.1,1573.0,35.1,129.0,55212.3,7122386.7,10.600000000000023,0.00019198620597222035,0,True,False
295.6,306.2,1612.0,31.2,131.0,50294.4,6588566.4,10.599999999999966,0.00021075905070942224,0,True,False
295.6,306.2,1446.0,49.9,133.0,72155.4,9596668.2,10.599999999999966,0.00014690515193595998,0,True,False
295.6,306.2,1329.0,55.3,135.0,73493.7,9921649.5,10.599999999999966,0.0001442300496505138,0,False,False
295.6,306.2,1569.0,35.1,140.0,55071.9,7710066.0,10.599999999999966,0.00019247565455341047,0,True,False
295.6,306.1,1256.0,62.3,142.0,78248.8,11111329.6,10.5,0.0001341873613397266,0,False,False
295.6,306.1,1383.0,48.7,147.0,67352.1,9900758.700000001,10.5,0.0001558971435189103,0,True,False
295.7,306.2,2270.0,14.6,149.0,33142.0,4938158.0,10.5,0.00031681853841047616,3,True,False
295.7,306.2,1458.0,49.8,151.0,72608.4,10963868.399999999,10.5,0.00014461136727981886,0,False,False
295.6,306.1,1474.0,41.2,156.0,60728.8,9473692.8,10.5,0.00017289984323747546,0,True,False
295.6,306.1,1462.0,49.2,158.0,71930.40000000001,11365003.200000001,10.5,0.00014597444196056187,0,False,True
295.6,306.1,1669.0,29.0,161.0,48401.0,7792561.0,10.5,0.00021693766657713683,0,False,True
295.5,306.1,1822.0,24.3,164.0,44274.6,7261034.399999999,10.600000000000023,0.00023941492413257314,0,False,True
295.5,306.0,1456.0,39.2,167.0,57075.200000000004,9531558.4,10.5,0.0001839678178963893,0,True,False
295.5,306.0,1546.0,35.9,169.0,55501.399999999994,9379736.6,10.5,0.00018918441696966204,0,True,False
295.6,306.1,1490.0,42.7,171.0,63623.00000000001,10879533.000000002,10.5,0.00016503465727802836,0,False,True
295.6,306.0,1569.0,40.4,174.0,63387.6,11029442.4,10.399999999999977,0.0001640699442793224,0,True,False
295.5,306.0,1621.0,29.5,176.0,47819.5,8416232.0,10.5,0.0002195756961072366,0,True,False
295.4,305.9,1518.0,40.6,178.0,61630.8,10970282.4,10.5,0.00017036936077415837,0,False,True
295.4,305.8,1526.0,38.2,181.0,58293.200000000004,10551069.200000001,10.400000000000034,0.0001784084593057172,0,False,True
295.3,305.8,1589.0,36.2,184.0,57521.8,10584011.200000001,10.5,0.0001825394893762017,0,False,True
295.3,305.7,1475.0,51.0,187.0,75225.0,14067075.0,10.399999999999977,0.00013825191093386476,0,True,False
295.3,305.7,1473.0,38.5,189.0,56710.5,10718284.5,10.399999999999977,0.00018338755609631334,0,False,True
295.4,305.8,1407.0,50.7,192.0,71334.90000000001,13696300.8,10.400000000000034,0.00014579119056731043,0,True,False
295.5,305.9,1518.0,44.1,194.0,66943.8,12987097.200000001,10.399999999999977,0.000155354192621273,0,False,True
295.5,305.9,1593.0,37.2,197.0,59259.600000000006,11674141.200000001,10.399999999999977,0.00017549899088080203,0,False,False
295.5,305.9,1380.0,52.4,202.0,72312.0,14607024.0,10.399999999999977,0.00014382121916141135,0,False,True
295.5,306.0,1423.0,45.3,205.0,64461.899999999994,13214689.499999998,10.5,0.00016288691459606373,0,False,True
295.5,306.0,1800.0,27.6,208.0,49680.0,10333440.0,10.5,0.00021135265700483093,0,True,False
295.6,306.1,1623.0,30.9,210.0,50150.7,10531647.0,10.5,0.00020936896194868667,0,False,False
295.6,306.1,1372.0,55.6,215.0,76283.2,16400888.0,10.5,0.00013764498605197474,4,True,False
295.6,306.0,1396.0,52.4,0.0,73150.4,0.0,10.399999999999977,0.00014217283842603702,0,False,False
295.6,306.0,1949.0,21.9,5.0,42683.1,213415.5,10.399999999999977,0.00024365615430931627,0,True,False
295.6,306.0,1419.0,51.1,7.0,72510.90000000001,507576.30000000005,10.399999999999977,0.00014342671239772194,0,True,False
295.5,305.9,1453.0,47.3,9.0,68726.9,618542.1,10.399999999999977,0.00015132357199291657,0,False,True
295.5,305.9,1542.0,36.2,12.0,55820.4,669844.8,10.399999999999977,0.00018631181431877911,0,True,False
295.6,306.0,1363.0,50.0,14.0,68150.0,954100.0,10.399999999999977,0.00015260454878943474,0,True,False
295.5,306.0,1597.0,37.2,16.0,59408.4,950534.4,10.5,0.00017674268285292988,0,True,False
295.5,306.0,1326.0,50.8,18.0,67360.8,1212494.4000000001,10.5,0.00015587700858659634,0,False,True
295.5,306.0,1641.0,36.6,21.0,60060.600000000006,1261272.6,10.5,0.00017482342833737924,0,False,True
295.6,306.1,1418.0,46.2,24.0,65511.600000000006,1572278.4000000001,10.5,0.00016027695858443388,0,False,True
295.6,306.2,1263.0,61.8,27.0,78053.4,2107441.8,10.599999999999966,0.0001358044620734006,0,True,False
295.6,306.2,1823.0,25.8,29.0,47033.4,1363968.6,10.599999999999966,0.00022537175709176808,0,True,False
295.5,306.1,1488.0,40.7,31.0,60561.600000000006,1877409.6,10.600000000000023,0.0001750284008348528,0,True,False
295.6,306.2,1443.0,48.9,33.0,70562.7,2328569.1,10.599999999999966,0.00015022100911671416,0,True,False
295.6,306.2,1650.0,28.2,35.0,46530.0,1628550.0,10.599999999999966,0.00022781001504405688,0,True,False
295.7,306.3,1462.0,44.3,37.0,64766.6,2396364.1999999997,10.600000000000023,0.00016366460490438008,0,False,True
295.6,306.2,1477.0,45.0,40.0,66465.0,2658600.0,10.599999999999966,0.00015948243436395045,0,False,True
295.7,306.3,1712.0,28.5,43.0,48792.0,2098056.0,10.600000000000023,0.0002172487292998857,0,False,True
295.7,306.3,1347.0,50.4,46.0,67888.8,3122884.8000000003,10.600000000000023,0.00015613768397732797,0,False,True
295.6,306.2,1287.0,54.8,49.0,70527.59999999999,3455852.3999999994,10.599999999999966,0.00015029577073372648,0,True,False
295.6,306.2,1428.0,44.5,51.0,63546.0,3240846.0,10.599999999999966,0.00016680829635224822,0,True,False
295.6,306.3,1426.0,45.5,53.0,64883.0,3438799.0,10.699999999999989,0.00016491222662330638,0,False,True
295.6,306.3,1636.0,32.7,56.0,53497.200000000004,2995843.2,10.699999999999989,0.00020001046783756885,0,True,False
295.6,306.2,1424.0,42.5,58.0,60520.0,3510160.0,10.599999999999966,0.00017514871116986063,0,True,False
295.6,306.3,1509.0,35.8,60.0,54022.2,3241332.0,10.699999999999989,0.00019806672071851923,0,False,False
295.5,306.2,1448.0,48.9,65.0,70807.2,4602468.0,10.699999999999989,0.00015111457591883296,0,True,False
295.5,306.1,1650.0,32.8,67.0,54119.99999999999,3626039.9999999995,10.600000000000023,0.00019586104951958654,0,True,False
295.6,306.2,1414.0,42.5,69.0,60095.0,4146555.0,10.599999999999966,0.00017638738663782288,0,False,False
295.6,306.3,1911.0,20.9,74.0,39939.899999999994,2955552.5999999996,10.699999999999989,0.00026790252354162106,0,True,False
295.6,306.2,1632.0,32.2,76.0,52550.4,3993830.4,10.599999999999966,0.00020171111923030017,0,False,False
295.7,306.4,1387.0,40.1,81.0,55618.700000000004,4505114.7,10.699999999999989,0.00019238133936967222,0,False,True
295.8,306.4,1399.0,47.6,84.0,66592.40000000001,5593761.600000001,10.599999999999966,0.00015917732353842127,0,True,False
295.8,306.5,1505.0,35.2,86.0,52976.00000000001,4555936.000000001,10.699999999999989,0.00020197825430383546,0,True,False
295.8,306.5,1534.0,37.9,88.0,58138.6,5116196.8,10.699999999999989,0.00018404295941078713,0,True,False
295.8,306.5,1493.0,40.5,90.0,60466.5,5441985.0,10.699999999999989,0.00017695748885746636,0,True,False
295.8,306.6,1480.0,43.2,92.0,63936.00000000001,5882112.000000001,10.800000000000011,0.0001689189189189191,0,False,True
295.8,306.6,1621.0,31.6,95.0,51223.600000000006,4866242.000000001,10.800000000000011,0.00021084031579193986,0,True,False
295.7,306.5,1737.0,26.2,97.0,45509.4,4414411.8,10.800000000000011,0.00023731360993553004,0,True,False
295.8,306.6,1508.0,46.5,99.0,70122.0,6942078.0,10.800000000000011,0.00015401728416188944,0,True,False
295.8,306.5,1641.0,32.2,101.0,52840.200000000004,5336860.2,10.699999999999989,0.00020249734103958706,0,False,True
295.9,306.6,1532.0,38.6,104.0,59135.200000000004,6150060.800000001,10.700000000000045,0.00018094130061283373,0,False,True
295.9,306.7,1547.0,40.9,107.0,63272.299999999996,6770136.1,10.800000000000011,0.00017069080782585765,0,True,False
295.9,306.6,1412.0,41.0,109.0,57892.0,6310228.0,10.700000000000045,0.00018482691909072144,0,True,False
295.8,306.5,1568.0,35.1,111.0,55036.8,6109084.800000001,10.699999999999989,0.00019441537298680133,0,True,False
295.9,306.6,1557.0,41.1,113.0,63992.700000000004,7231175.100000001,10.700000000000045,0.0001672065719996194,0,True,False
295.8,306.6,1644.0,35.2,115.0,57868.8,6654912.0,10.800000000000011,0.00018662906436629084,0,True,False
295.9,306.6,1679.0,30.4,117.0,51041.6,5971867.2,10.700000000000045,0.0002096329268674972,0,True,False
296.0,306.6,1511.0,35.2,119.0,53187.200000000004,6329276.800000001,10.600000000000023,0.0001992960712351848,0,True,False
296.0,306.6,1628.0,36.8,121.0,59910.399999999994,7249158.399999999,10.600000000000023,0.000176930883452623,0,False,True
296.0,306.6,1392.0,51.3,124.0,71409.59999999999,8854790.399999999,10.600000000000023,0.00014843942551141616,0,False,True
296.0,306.7,1917.0,21.0,127.0,40257.0,5112639.0,10.699999999999989,0.000265792284571627,0,True,False
296.2,306.8,1526.0,42.3,129.0,64549.799999999996,8326924.199999999,10.600000000000023,0.0001642142965586264,0,False,True
296.2,306.8,1389.0,53.3,132.0,74033.7,9772448.4,10.600000000000023,0.00014317803919026097,0,True,False
296.1,306.7,1409.0,42.8,134.0,60305.2,8080896.8,10.599999999999966,0.0001757725701929513,0,True,False
296.2,306.8,1655.0,31.1,136.0,51470.5,6999988.0,10.600000000000023,0.00020594321018836077,0,True,False
296.2,306.9,1516.0,39.1,138.0,59275.6,8180032.8,10.699999999999989,0.00018051272361646256,0,True,False
296.2,306.9,1526.0,34.9,140.0,53257.4,7456036.0,10.699999999999989,0.00020091104710331313,0,True,False
296.3,307.1,1419.0,48.6,142.0,68963.40000000001,9792802.8,10.800000000000011,0.0001566048077675986,0,True,False
296.4,307.2,1748.0,25.3,144.0,44224.4,6368313.600000001,10.800000000000011,0.00024420907915087623,0,True,False
296.4,307.1,1638.0,32.5,146.0,53235.0,7772310.0,10.700000000000045,0.00020099558561097107,0,False,False
296.3,307.1,1534.0,33.8,151.0,51849.2,7829229.199999999,10.800000000000011,0.00020829636715706342,0,False,True
296.3,307.1,1774.0,25.9,154.0,45946.6,7075776.399999999,10.800000000000011,0.0002350554774455566,0,False,False
296.2,307.0,2119.0,18.3,159.0,38777.700000000004,6165654.300000001,10.800000000000011,0.00027851058727051915,0,False,True
296.2,307.0,1414.0,48.3,162.0,68296.2,11063984.4,10.800000000000011,0.00015813471320512724,0,True,False
296.1,307.0,1523.0,42.0,164.0,63966.0,10490424.0,10.899999999999977,0.00017040302660788507,0,False,True
296.1,307.1,1651.0,35.7,167.0,58940.700000000004,9843096.9,11.0,0.0001866282551785099,0,True,False
296.1,307.1,1485.0,36.0,169.0,53460.0,9034740.0,11.0,0.00020576131687242798,0,False,True
296.2,307.2,1168.0,63.4,172.0,74051.2,12736806.4,11.0,0.00014854587096495398,0,False,True
296.3,307.3,1566.0,35.8,175.0,56062.799999999996,9810990.0,11.0,0.00019620853756858382,0,True,False
296.3,307.2,1286.0,51.1,177.0,65714.6,11631484.200000001,10.899999999999977,0.00016586877193195995,0,False,True
296.3,307.2,1446.0,45.9,180.0,66371.4,11946851.999999998,10.899999999999977,0.00016422736299068541,0,False,True
296.4,307.2,2071.0,19.4,183.0,40177.399999999994,7352464.199999999,10.800000000000011,0.0002688078372418328,0,False,True
296.3,307.1,1560.0,33.2,186.0,51792.00000000001,9633312.000000002,10.800000000000011,0.00020852641334569063,0,True,False
296.3,307.1,1654.0,29.6,188.0,48958.4,9204179.200000001,10.800000000000011,0.00022059544429556545,0,True,False
296.3,307.1,1662.0,32.9,190.0,54679.799999999996,10389162.0,10.800000000000011,0.00019751352418992044,0,True,False
296.3,307.2,1646.0,35.0,192.0,57610.0,11061120.0,10.899999999999977,0.00018920326332233948,0,True,False
